Customer_ID,Order_Date,Region,Category,Order_Value,Discount_Pct,Delivery_Days,Recency_Days,Frequency,Churn,Customer_Rating
C00576,2025-07-21,South,Beauty,37.37,19.18,5,54,3,0,3
C00129,2025-07-22,West,Beauty,55.44,1.81,3,75,5,0,4
C00111,2025-07-22,West,Fashion,89.95,0.0,5,163,5,0,4
C00600,2025-07-23,South,Fashion,52.6,2.8,4,57,10,0,3
C00116,2025-07-23,North,Fashion,88.42,7.77,5,79,13,0,3
C00220,2025-07-23,South,Sports,68.75,0.0,5,108,6,0,3
C00417,2025-07-24,West,Electronics,104.31,19.68,5,109,8,1,4
C00534,2025-07-24,North,Sports,89.62,11.12,2,62,10,0,5
C00101,2025-07-24,North,Home,151.82,17.41,5,66,3,0,4
C00293,2025-07-25,South,Electronics,115.95,10.67,2,26,8,0,4
C00268,2025-07-25,West,Sports,93.89,10.37,4,21,4,0,4
C00137,2025-07-25,West,Fashion,64.99,15.15,4,83,6,0,3
C00044,2025-07-26,West,Fashion,41.76,16.45,3,68,3,0,4
C00034,2025-07-26,South,Electronics,108.58,16.53,6,70,3,0,4
C00554,2025-07-26,South,Fashion,58.26,23.15,3,130,8,0,3
C00109,2025-07-26,South,Electronics,160.54,14.3,5,72,4,0,3
C00116,2025-07-26,West,Beauty,61.24,6.29,5,70,2,0,4
C00220,2025-07-27,North,Fashion,42.46,9.46,2,85,2,0,4
C00606,2025-07-27,North,Electronics,165.9,25.49,4,49,3,0,4
C00480,2025-07-27,South,Electronics,109.87,15.87,5,48,4,0,3
C00156,2025-07-27,South,Beauty,65.96,5.7,4,42,5,0,5
C00608,2025-07-28,North,Fashion,63.18,14.33,4,42,8,0,4
C00522,2025-07-29,East,Fashion,51.67,15.9,2,170,7,0,3
C00128,2025-07-29,West,Beauty,38.27,14.59,3,56,12,0,4
C00298,2025-07-29,West,Sports,58.56,13.28,4,113,8,0,4
C00664,2025-07-29,North,Fashion,51.41,27.53,6,58,4,1,4
C00350,2025-07-30,South,Home,45.74,22.92,7,76,5,1,3
C00694,2025-07-30,West,Fashion,102.3,11.11,3,50,3,0,4
C00042,2025-07-30,North,Beauty,97.01,13.37,6,17,6,0,4
C00300,2025-07-30,West,Beauty,46.29,0.0,3,164,5,1,4
C00193,2025-07-31,East,Sports,70.02,2.18,3,103,6,0,4
C00363,2025-07-31,East,Sports,52.6,11.48,4,45,7,0,4
C00572,2025-08-01,South,Electronics,145.45,7.83,1,70,8,0,4
C00602,2025-08-02,North,Electronics,195.24,8.06,1,97,8,1,4
C00229,2025-08-02,North,Home,73.7,4.2,3,67,6,0,3
C00543,2025-08-02,North,Electronics,115.17,13.02,3,55,5,0,3
C00618,2025-08-03,West,Home,127.64,8.06,4,31,8,1,3
C00283,2025-08-03,East,Electronics,148.25,19.41,4,136,4,0,3
C00062,2025-08-03,South,Electronics,106.54,6.58,4,126,7,0,4
C00316,2025-08-03,East,Sports,75.7,4.28,4,32,5,0,3
C00089,2025-08-04,South,Fashion,54.39,8.7,2,37,4,0,4
C00399,2025-08-04,West,Electronics,351.28,11.58,2,38,5,0,4
C00522,2025-08-04,East,Fashion,52.02,17.7,4,52,2,0,4
C00427,2025-08-04,South,Beauty,29.93,11.37,2,64,5,0,3
C00408,2025-08-05,North,Home,98.21,6.47,4,24,10,0,3
C00001,2025-08-06,West,Sports,72.37,3.54,1,37,4,0,3
C00371,2025-08-06,North,Electronics,116.02,12.75,3,42,9,0,4
C00310,2025-08-06,North,Home,93.95,8.18,3,80,3,0,4
C00439,2025-08-07,North,Electronics,127.45,10.71,5,51,5,0,4
C00463,2025-08-07,West,Fashion,53.03,13.64,4,11,4,0,3
C00062,2025-08-07,East,Electronics,130.45,8.9,6,94,5,1,3
C00155,2025-08-07,East,Fashion,41.36,7.36,4,84,3,0,5
C00069,2025-08-07,West,Home,73.9,0.52,4,8,3,0,4
C00297,2025-08-08,North,Home,52.66,12.38,4,15,4,1,3
C00571,2025-08-08,East,Sports,56.35,0.0,3,69,4,0,4
C00339,2025-08-08,South,Fashion,41.43,13.58,3,35,7,0,4
C00585,2025-08-09,South,Fashion,66.66,0.0,3,74,3,0,4
C00579,2025-08-10,West,Fashion,110.98,5.84,5,65,4,0,3
C00169,2025-08-10,North,Fashion,41.27,0.0,4,170,6,1,4
C00351,2025-08-11,North,Home,72.39,15.67,2,13,3,0,4
C00101,2025-08-11,East,Electronics,96.92,17.82,4,19,7,0,3
C00532,2025-08-11,South,Fashion,93.48,16.54,3,31,5,0,4
C00658,2025-08-11,West,Electronics,172.65,12.53,4,106,2,0,4
C00331,2025-08-12,North,Electronics,178.67,17.62,3,25,2,0,4
C00332,2025-08-12,South,Fashion,60.17,19.14,6,15,5,0,4
C00544,2025-08-12,South,Fashion,53.14,15.93,3,140,7,1,4
C00675,2025-08-12,North,Electronics,104.54,6.39,3,80,7,0,4
C00093,2025-08-12,South,Home,108.94,2.95,6,105,2,0,3
C00250,2025-08-13,South,Beauty,60.31,4.43,5,40,5,0,3
C00525,2025-08-14,West,Beauty,60.29,2.74,1,28,3,0,4
C00397,2025-08-14,East,Fashion,58.88,17.89,6,69,8,0,4
C00435,2025-08-15,North,Home,72.62,9.73,2,115,7,1,4
C00088,2025-08-15,South,Electronics,188.76,13.8,4,88,9,1,3
C00345,2025-08-15,North,Sports,59.31,22.64,5,8,3,1,3
C00644,2025-08-16,East,Fashion,120.74,10.8,3,63,9,0,3
C00497,2025-08-16,East,Beauty,41.56,18.63,6,46,2,0,3
C00207,2025-08-17,West,Electronics,75.82,19.93,5,100,6,0,3
C00004,2025-08-17,West,Fashion,56.84,13.51,3,85,3,0,3
C00432,2025-08-17,West,Electronics,88.43,22.88,4,20,4,0,4
C00456,2025-08-17,West,Electronics,165.62,21.45,4,129,2,0,4
C00166,2025-08-17,East,Fashion,58.86,16.02,1,20,6,1,4
C00205,2025-08-18,North,Home,93.42,11.56,4,98,5,1,2
C00678,2025-08-18,North,Fashion,41.09,12.65,1,26,3,0,4
C00294,2025-08-18,South,Fashion,74.1,0.0,6,83,8,0,4
C00065,2025-08-19,East,Electronics,107.3,4.23,3,57,4,0,4
C00513,2025-08-19,North,Beauty,21.91,5.57,5,108,8,1,3
C00489,2025-08-20,South,Fashion,78.47,11.07,4,45,5,0,4
C00015,2025-08-20,South,Electronics,125.74,11.1,4,138,6,0,4
C00250,2025-08-20,West,Electronics,180.51,8.11,4,80,4,0,4
C00068,2025-08-20,North,Home,182.36,22.01,4,47,3,0,3
C00355,2025-08-21,South,Fashion,124.64,0.77,3,25,3,0,3
C00523,2025-08-21,South,Fashion,49.07,3.74,4,83,8,0,4
C00364,2025-08-21,South,Fashion,62.43,13.93,3,87,6,0,4
C00618,2025-08-22,North,Fashion,44.22,1.01,2,145,5,0,3
C00145,2025-08-22,South,Electronics,146.44,19.88,1,14,5,1,5
C00699,2025-08-23,West,Electronics,196.04,18.82,3,41,5,0,5
C00127,2025-08-23,West,Electronics,111.74,20.29,4,35,8,0,3
C00272,2025-08-23,West,Fashion,92.85,15.99,3,26,10,0,3
C00285,2025-08-23,West,Fashion,69.61,4.59,1,54,6,0,5
C00102,2025-08-24,South,Electronics,181.72,11.73,3,97,4,0,4
C00417,2025-08-24,North,Electronics,191.65,25.07,5,114,3,0,4
C00067,2025-08-25,South,Beauty,66.22,10.19,4,97,7,1,3
C00050,2025-08-25,West,Beauty,57.92,0.0,6,100,5,0,4
C00655,2025-08-25,North,Fashion,63.82,7.99,3,53,8,1,4
C00012,2025-08-25,South,Beauty,43.67,12.7,4,25,9,0,4
C00559,2025-08-26,North,Sports,105.16,16.07,4,152,3,1,2
C00221,2025-08-26,West,Sports,56.61,17.98,3,12,4,0,3
C00423,2025-08-26,East,Electronics,260.03,6.54,3,35,6,0,4
C00286,2025-08-26,East,Electronics,136.68,16.26,3,171,3,0,3
C00561,2025-08-27,East,Fashion,61.15,12.13,2,100,4,0,4
C00454,2025-08-28,North,Beauty,33.84,6.96,7,111,7,0,3
C00509,2025-08-28,South,Electronics,96.18,15.87,5,12,5,1,4
C00576,2025-08-28,North,Home,84.57,14.8,5,123,4,1,3
C00223,2025-08-28,West,Electronics,88.07,24.01,4,43,6,0,4
C00172,2025-08-28,East,Sports,193.76,5.88,3,74,7,0,4
C00166,2025-08-28,West,Home,99.29,8.74,3,24,6,0,4
C00306,2025-08-29,South,Beauty,71.76,19.87,4,50,3,0,4
C00398,2025-08-29,West,Fashion,64.12,11.49,6,61,3,0,3
C00052,2025-08-29,North,Beauty,69.06,3.63,5,35,3,0,4
C00545,2025-08-30,East,Fashion,51.88,3.14,3,35,6,0,3
C00345,2025-08-30,West,Home,68.31,11.56,2,19,8,1,4
C00119,2025-08-31,East,Fashion,50.13,6.1,2,22,6,0,3
C00443,2025-09-01,North,Beauty,57.25,17.54,3,96,8,0,3
C00059,2025-09-01,South,Beauty,41.23,10.43,4,29,6,1,4
C00622,2025-09-01,North,Home,106.26,13.67,5,115,3,1,3
C00360,2025-09-02,South,Home,105.21,0.0,4,102,4,0,4
C00298,2025-09-02,West,Home,74.71,0.0,6,37,4,1,3
C00435,2025-09-02,South,Electronics,117.34,21.27,4,62,6,0,4
C00119,2025-09-03,North,Electronics,123.26,10.04,5,48,4,0,3
C00058,2025-09-03,South,Beauty,57.5,3.69,4,63,3,0,3
C00099,2025-09-04,East,Sports,57.36,22.41,2,33,3,1,3
C00606,2025-09-04,East,Fashion,108.13,6.74,5,53,6,0,4
C00243,2025-09-04,South,Sports,167.51,19.64,1,54,3,0,4
C00100,2025-09-05,East,Beauty,73.38,14.43,5,125,3,0,3
C00673,2025-09-05,South,Home,109.92,16.8,3,67,7,0,3
C00427,2025-09-06,North,Electronics,110.13,10.49,4,31,6,0,4
C00533,2025-09-06,East,Fashion,65.9,18.43,4,8,7,0,4
C00009,2025-09-06,North,Electronics,163.1,14.23,3,41,9,0,4
C00141,2025-09-07,East,Beauty,41.78,3.31,5,129,5,0,4
C00430,2025-09-07,North,Home,90.2,15.47,6,52,6,0,3
C00505,2025-09-07,North,Fashion,90.22,15.74,3,111,6,0,4
C00445,2025-09-07,East,Fashion,163.07,6.45,2,20,8,0,3
C00081,2025-09-07,South,Electronics,317.56,15.12,1,37,9,0,4
C00510,2025-09-07,North,Electronics,104.4,20.52,4,81,3,0,3
C00534,2025-09-07,West,Beauty,57.93,9.7,3,120,6,0,4
C00460,2025-09-08,East,Home,77.95,17.56,1,65,6,0,4
C00185,2025-09-08,South,Fashion,63.99,26.46,6,48,4,1,3
C00179,2025-09-08,West,Fashion,35.14,12.06,5,36,6,0,4
C00049,2025-09-09,South,Home,123.58,6.59,3,122,6,1,3
C00060,2025-09-10,North,Fashion,71.64,15.22,3,49,6,0,4
C00044,2025-09-10,East,Beauty,66.54,13.26,4,98,7,0,4
C00208,2025-09-11,North,Fashion,51.59,16.83,2,166,3,0,5
C00132,2025-09-11,West,Home,63.46,17.74,3,51,4,0,4
C00335,2025-09-12,North,Fashion,64.52,11.34,5,41,3,0,4
C00262,2025-09-12,East,Beauty,40.09,13.74,5,49,5,1,3
C00106,2025-09-12,South,Beauty,53.81,14.87,3,152,4,0,4
C00424,2025-09-12,North,Home,111.18,12.12,2,17,3,0,4
C00624,2025-09-12,West,Fashion,100.05,7.04,4,64,6,0,3
C00008,2025-09-12,East,Beauty,40.59,9.43,3,28,5,0,4
C00344,2025-09-13,East,Electronics,135.51,16.11,3,104,3,0,4
C00497,2025-09-13,South,Electronics,165.62,12.59,3,9,5,0,4
C00395,2025-09-13,North,Electronics,111.02,8.33,4,74,4,0,4
C00050,2025-09-13,North,Beauty,33.84,28.63,6,91,7,0,2
C00019,2025-09-13,West,Home,116.27,13.16,6,43,5,0,4
C00422,2025-09-14,North,Beauty,38.12,14.32,4,91,14,0,4
C00132,2025-09-14,West,Beauty,53.16,5.27,3,69,5,0,3
C00298,2025-09-14,South,Electronics,143.89,3.42,6,67,4,1,4
C00586,2025-09-14,East,Home,92.94,6.29,3,33,4,0,4
C00676,2025-09-15,West,Electronics,90.49,18.53,4,74,4,0,4
C00513,2025-09-16,South,Fashion,59.98,15.21,4,75,5,0,4
C00459,2025-09-16,South,Home,82.52,1.03,3,47,6,0,4
C00133,2025-09-16,West,Sports,45.27,15.23,2,36,6,0,4
C00256,2025-09-16,North,Sports,62.94,11.15,5,90,4,0,3
C00659,2025-09-17,South,Sports,70.7,11.63,5,38,11,0,3
C00616,2025-09-17,North,Home,129.02,10.13,4,130,4,0,4
C00072,2025-09-18,South,Electronics,132.06,19.93,3,77,5,0,4
C00077,2025-09-18,East,Electronics,224.22,9.88,3,83,5,0,3
C00373,2025-09-18,East,Fashion,42.18,30.79,4,18,4,0,3
C00602,2025-09-18,North,Fashion,66.01,0.0,2,39,7,0,3
C00200,2025-09-18,West,Fashion,64.69,12.44,4,85,4,1,4
C00005,2025-09-18,West,Electronics,189.58,11.06,5,64,5,0,4
C00582,2025-09-18,East,Fashion,47.0,8.32,1,63,4,0,5
C00393,2025-09-18,West,Electronics,107.38,18.4,4,122,3,0,4
C00584,2025-09-18,North,Home,61.8,12.08,5,35,9,0,4
C00232,2025-09-19,East,Sports,57.16,11.86,5,64,8,1,3
C00406,2025-09-19,North,Beauty,48.47,16.21,3,52,6,1,4
C00266,2025-09-19,West,Sports,59.41,6.57,5,72,4,0,4
C00028,2025-09-19,North,Beauty,63.47,6.5,4,14,7,1,2
C00209,2025-09-20,East,Sports,70.0,14.6,5,89,5,0,5
C00374,2025-09-20,West,Sports,72.39,10.84,3,26,4,0,3
C00642,2025-09-20,South,Home,98.02,12.74,3,119,5,0,5
C00632,2025-09-20,South,Electronics,109.42,16.05,3,138,2,1,4
C00567,2025-09-20,North,Sports,42.59,18.22,4,57,5,0,3
C00413,2025-09-20,West,Fashion,58.84,12.3,4,43,3,0,4
C00646,2025-09-21,East,Fashion,72.66,16.71,1,22,7,1,4
C00170,2025-09-21,East,Fashion,52.2,17.05,6,72,8,0,4
C00199,2025-09-21,West,Sports,63.35,17.11,5,28,6,0,4
C00422,2025-09-22,South,Electronics,149.44,12.59,3,67,9,0,4
C00400,2025-09-22,East,Electronics,78.42,0.0,3,30,6,0,4
C00095,2025-09-22,South,Electronics,116.83,12.15,4,60,7,0,3
C00001,2025-09-23,North,Sports,44.13,4.2,5,92,7,0,4
C00294,2025-09-23,North,Fashion,29.89,24.0,5,18,8,0,3
C00309,2025-09-23,North,Beauty,29.3,4.29,4,36,3,0,4
C00223,2025-09-23,South,Beauty,83.01,17.51,7,168,7,0,3
C00115,2025-09-23,North,Fashion,58.23,12.83,5,22,7,0,3
C00054,2025-09-24,South,Home,81.71,21.17,3,32,5,0,3
C00597,2025-09-24,East,Beauty,50.92,4.58,4,51,2,0,4
C00685,2025-09-24,East,Home,54.34,13.92,2,105,5,1,3
C00295,2025-09-24,East,Electronics,262.16,2.45,4,77,5,0,5
C00185,2025-09-25,East,Home,117.51,25.21,5,75,4,0,3
C00199,2025-09-26,East,Fashion,34.83,12.83,5,20,4,1,3
C00557,2025-09-26,East,Home,71.56,16.06,2,61,2,0,4
C00385,2025-09-26,West,Beauty,25.32,6.02,4,48,11,0,4
C00663,2025-09-26,East,Electronics,73.92,0.0,5,85,2,0,4
C00093,2025-09-27,North,Electronics,101.39,28.78,2,37,7,0,3
C00461,2025-09-27,West,Sports,83.02,10.9,5,167,6,1,2
C00581,2025-09-27,East,Sports,54.19,19.61,3,115,8,0,5
C00370,2025-09-27,North,Fashion,68.97,12.98,4,46,7,1,3
C00275,2025-09-27,North,Beauty,57.17,2.38,5,70,2,1,4
C00586,2025-09-27,East,Fashion,88.44,13.8,3,78,4,0,3
C00317,2025-09-27,East,Home,96.54,12.65,4,112,6,0,4
C00569,2025-09-28,West,Home,96.28,9.18,3,145,9,0,4
C00520,2025-09-29,East,Sports,138.18,19.47,3,79,6,0,3
C00574,2025-09-29,West,Sports,64.1,11.42,1,50,3,0,4
C00275,2025-09-29,South,Electronics,136.67,8.22,1,87,7,0,4
C00694,2025-09-30,West,Sports,72.8,14.15,3,65,4,0,3
C00302,2025-09-30,West,Electronics,73.13,9.7,3,25,8,1,4
C00642,2025-10-01,North,Beauty,45.97,19.91,3,179,4,0,4
C00136,2025-10-01,West,Fashion,120.56,5.93,3,42,9,0,4
C00683,2025-10-01,South,Fashion,120.03,10.29,1,33,4,1,4
C00041,2025-10-01,East,Home,77.52,27.17,3,9,8,1,3
C00386,2025-10-01,North,Home,121.46,11.57,2,13,8,0,4
C00335,2025-10-01,South,Electronics,131.54,12.53,5,108,3,0,4
C00576,2025-10-01,North,Home,127.2,16.78,3,128,5,0,3
C00212,2025-10-01,North,Electronics,126.58,17.53,5,108,3,0,2
C00551,2025-10-02,South,Beauty,52.73,7.96,4,48,3,0,3
C00304,2025-10-02,South,Electronics,168.0,5.55,5,150,3,0,4
C00129,2025-10-02,East,Home,61.78,9.24,6,67,5,1,3
C00274,2025-10-03,East,Electronics,161.54,8.11,3,64,8,0,5
C00388,2025-10-03,North,Fashion,63.35,22.47,3,41,9,1,3
C00051,2025-10-03,South,Sports,38.27,24.22,4,24,7,1,4
C00691,2025-10-03,North,Fashion,97.66,8.62,3,59,5,0,4
C00291,2025-10-03,East,Fashion,79.66,7.58,4,76,4,0,3
C00260,2025-10-03,West,Fashion,100.89,6.42,2,92,6,0,4
C00593,2025-10-03,East,Beauty,32.34,8.73,4,77,6,0,5
C00562,2025-10-04,West,Electronics,103.12,17.71,3,49,7,0,4
C00143,2025-10-04,East,Beauty,65.4,6.88,2,42,7,1,4
C00111,2025-10-04,East,Fashion,49.91,7.83,3,44,4,0,3
C00643,2025-10-04,North,Electronics,137.51,19.38,5,123,8,0,3
C00563,2025-10-04,South,Home,47.65,13.48,4,68,3,0,3
C00022,2025-10-04,North,Sports,101.87,7.65,3,71,8,0,4
C00477,2025-10-04,West,Sports,128.03,8.02,4,40,5,0,4
C00125,2025-10-05,West,Fashion,70.66,7.88,3,74,8,0,5
C00243,2025-10-05,East,Home,61.45,21.16,3,27,5,0,4
C00362,2025-10-06,South,Electronics,90.68,9.05,4,93,6,1,3
C00542,2025-10-06,North,Electronics,134.5,0.0,3,88,6,0,3
C00640,2025-10-06,East,Sports,99.86,9.5,4,78,3,0,4
C00365,2025-10-07,East,Electronics,163.74,8.38,4,62,4,0,4
C00559,2025-10-08,South,Sports,184.65,7.88,3,49,8,0,3
C00245,2025-10-08,East,Home,61.85,6.46,3,44,4,1,4
C00379,2025-10-08,East,Home,80.17,25.0,4,109,7,0,4
C00545,2025-10-08,North,Beauty,52.4,3.18,4,79,8,0,3
C00384,2025-10-08,South,Fashion,63.92,16.58,2,109,5,1,5
C00538,2025-10-08,North,Fashion,67.36,23.36,3,80,5,0,4
C00167,2025-10-08,East,Fashion,28.94,20.98,5,95,7,0,4
C00695,2025-10-09,North,Electronics,190.67,7.73,4,89,6,0,3
C00031,2025-10-09,North,Home,100.63,4.09,4,29,7,0,4
C00230,2025-10-09,West,Beauty,87.41,2.94,3,95,7,0,3
C00623,2025-10-10,West,Fashion,45.68,8.25,4,40,5,0,4
C00477,2025-10-11,South,Fashion,76.49,8.64,3,12,3,0,4
C00657,2025-10-11,West,Fashion,59.4,4.18,3,55,4,0,4
C00101,2025-10-11,West,Fashion,55.4,15.4,3,17,4,0,4
C00173,2025-10-11,South,Fashion,54.07,0.0,4,180,4,1,4
C00008,2025-10-12,East,Beauty,38.42,10.89,2,35,8,0,4
C00638,2025-10-12,East,Electronics,215.78,16.52,5,49,3,1,3
C00417,2025-10-13,North,Electronics,86.73,9.75,7,51,3,1,3
C00221,2025-10-13,South,Beauty,48.71,13.02,3,66,4,0,5
C00569,2025-10-14,West,Fashion,57.5,15.07,4,89,5,0,4
C00192,2025-10-14,West,Sports,133.49,9.89,2,166,5,0,3
C00449,2025-10-14,West,Beauty,42.56,14.1,4,84,6,0,4
C00655,2025-10-15,West,Electronics,211.64,10.96,5,47,4,1,2
C00094,2025-10-15,West,Electronics,147.39,22.5,2,108,3,0,4
C00274,2025-10-16,West,Fashion,57.61,24.2,2,91,9,0,3
C00673,2025-10-16,South,Electronics,114.47,7.83,3,45,7,1,3
C00218,2025-10-16,North,Electronics,107.95,0.0,2,125,6,0,4
C00455,2025-10-16,West,Fashion,38.97,13.12,3,33,8,0,4
C00053,2025-10-16,West,Home,46.52,7.88,4,76,5,1,3
C00349,2025-10-16,East,Home,99.94,6.0,3,100,7,0,3
C00690,2025-10-17,North,Fashion,89.66,18.47,4,70,3,0,4
C00483,2025-10-17,South,Electronics,104.0,14.01,4,4,3,0,3
C00004,2025-10-17,East,Electronics,141.84,2.99,4,103,7,1,4
C00520,2025-10-19,North,Sports,111.52,12.45,4,72,5,0,5
C00489,2025-10-19,West,Sports,74.26,12.21,4,13,2,1,3
C00327,2025-10-19,North,Home,80.55,10.36,6,42,2,0,4
C00238,2025-10-19,North,Home,109.97,13.29,4,38,6,0,4
C00115,2025-10-19,South,Electronics,125.59,9.57,3,140,4,1,3
C00351,2025-10-20,North,Fashion,78.17,18.2,4,62,2,0,4
C00447,2025-10-20,North,Sports,99.21,7.39,5,43,3,0,4
C00202,2025-10-20,North,Beauty,77.78,2.64,6,25,4,0,4
C00404,2025-10-21,South,Home,65.55,14.17,2,124,6,0,4
C00181,2025-10-21,North,Electronics,199.82,9.63,5,35,6,0,4
C00465,2025-10-21,West,Home,103.48,21.61,5,139,4,0,3
C00589,2025-10-21,South,Beauty,37.01,7.59,6,40,5,0,3
C00158,2025-10-22,East,Beauty,38.27,19.58,4,63,5,0,4
C00503,2025-10-22,North,Electronics,172.88,21.35,2,94,10,0,4
C00636,2025-10-23,North,Fashion,62.4,10.75,3,119,5,0,3
C00532,2025-10-23,West,Electronics,57.74,2.65,3,70,6,0,5
C00338,2025-10-23,South,Beauty,38.7,12.82,4,36,3,1,3
C00192,2025-10-24,South,Fashion,53.46,21.38,4,70,10,0,3
C00372,2025-10-24,West,Home,56.26,4.99,3,173,2,0,3
C00616,2025-10-24,East,Sports,59.06,14.06,4,38,4,0,4
C00678,2025-10-25,North,Electronics,214.66,3.99,2,59,5,1,3
C00490,2025-10-26,North,Fashion,72.94,16.96,3,78,5,0,3
C00001,2025-10-26,North,Home,97.68,10.62,4,125,2,0,5
C00052,2025-10-26,South,Sports,69.4,15.78,6,24,5,0,4
C00403,2025-10-27,South,Fashion,60.68,14.07,3,43,5,0,3
C00173,2025-10-27,East,Fashion,75.51,12.5,4,69,9,0,3
C00192,2025-10-27,East,Beauty,65.88,6.24,2,123,6,0,4
C00656,2025-10-27,North,Beauty,63.99,13.9,1,60,4,0,4
C00433,2025-10-27,West,Electronics,113.09,15.21,3,62,1,0,4
C00490,2025-10-28,North,Home,127.14,13.15,3,53,8,0,4
C00207,2025-10-29,West,Home,64.1,17.38,3,78,8,0,3
C00619,2025-10-29,East,Electronics,143.35,33.21,4,27,4,0,3
C00499,2025-10-30,South,Sports,58.97,15.97,3,113,6,1,3
C00445,2025-10-30,West,Fashion,39.38,11.6,3,100,10,1,4
C00530,2025-10-30,West,Home,61.62,4.24,5,95,7,0,5
C00309,2025-10-31,South,Fashion,66.27,3.7,3,93,9,0,4
C00533,2025-10-31,East,Sports,78.06,15.52,4,78,5,0,4
C00494,2025-10-31,North,Fashion,43.74,9.99,2,81,4,0,4
C00138,2025-10-31,East,Fashion,40.48,4.06,3,65,6,0,5
C00094,2025-10-31,South,Home,53.92,14.1,3,35,4,0,5
C00332,2025-10-31,West,Fashion,76.57,6.44,1,64,9,0,5
C00325,2025-10-31,North,Beauty,53.5,11.47,6,22,7,1,3
C00618,2025-10-31,North,Beauty,57.56,3.39,3,54,7,0,4
C00014,2025-11-01,North,Electronics,108.3,2.21,3,130,7,0,4
C00305,2025-11-01,West,Fashion,24.42,22.66,3,124,5,0,5
C00065,2025-11-01,North,Electronics,160.18,14.19,4,7,4,1,4
C00143,2025-11-01,East,Beauty,26.83,12.29,4,117,3,1,3
C00062,2025-11-01,North,Electronics,279.16,13.26,6,58,8,1,3
C00467,2025-11-02,West,Electronics,235.17,10.85,5,76,6,0,4
C00487,2025-11-02,North,Electronics,180.38,4.21,4,33,6,1,3
C00050,2025-11-02,East,Beauty,30.56,7.54,4,28,6,0,4
C00292,2025-11-02,West,Sports,116.81,5.4,2,121,5,0,4
C00200,2025-11-02,South,Home,79.15,4.69,3,37,7,0,3
C00506,2025-11-02,South,Fashion,51.72,11.24,4,73,7,0,4
C00053,2025-11-02,South,Home,130.82,9.78,1,34,2,0,3
C00658,2025-11-03,East,Sports,58.19,9.04,4,51,9,0,4
C00631,2025-11-03,East,Fashion,20.33,6.37,5,94,4,0,3
C00558,2025-11-03,South,Electronics,120.84,16.24,5,58,7,0,5
C00266,2025-11-03,North,Sports,38.62,12.25,2,93,5,0,4
C00188,2025-11-03,West,Home,136.52,19.21,4,102,13,0,4
C00009,2025-11-04,East,Beauty,38.88,2.77,2,105,5,0,4
C00325,2025-11-04,South,Electronics,157.56,4.94,6,34,4,1,2
C00307,2025-11-04,East,Sports,81.17,11.77,3,14,7,1,3
C00302,2025-11-04,South,Beauty,64.49,14.55,1,83,8,0,4
C00692,2025-11-04,East,Fashion,66.17,8.09,5,47,8,0,3
C00402,2025-11-04,South,Home,50.34,11.84,4,63,6,1,3
C00555,2025-11-04,West,Home,39.16,8.8,4,80,8,0,4
C00019,2025-11-05,North,Home,176.36,5.96,3,24,6,0,5
C00082,2025-11-05,South,Electronics,148.96,9.13,5,7,9,0,4
C00378,2025-11-05,North,Beauty,36.1,7.89,4,31,3,1,4
C00503,2025-11-06,North,Fashion,61.04,15.24,5,122,11,0,3
C00528,2025-11-07,East,Electronics,105.37,9.52,2,34,6,0,4
C00531,2025-11-08,North,Fashion,67.5,9.38,3,85,7,0,3
C00227,2025-11-08,South,Fashion,42.35,17.06,3,58,4,0,3
C00484,2025-11-08,South,Electronics,208.33,1.73,3,9,6,0,4
C00067,2025-11-09,West,Home,74.49,10.48,4,21,6,1,3
C00370,2025-11-09,North,Sports,37.01,0.47,4,87,5,1,3
C00489,2025-11-10,East,Fashion,43.84,15.4,3,24,9,0,4
C00367,2025-11-10,East,Home,87.48,4.63,2,161,5,0,4
C00367,2025-11-10,North,Sports,85.61,9.16,7,71,3,0,4
C00663,2025-11-10,East,Fashion,84.98,8.99,3,53,4,0,4
C00088,2025-11-10,East,Fashion,88.63,19.31,3,51,6,0,3
C00313,2025-11-11,East,Electronics,128.17,10.83,4,65,5,0,4
C00264,2025-11-11,West,Sports,111.45,0.0,5,78,3,0,4
C00195,2025-11-12,North,Electronics,152.87,0.39,3,21,3,0,4
C00333,2025-11-13,South,Sports,57.05,11.64,5,115,3,0,3
C00167,2025-11-13,West,Sports,97.06,4.04,5,21,5,1,4
C00204,2025-11-13,East,Electronics,114.66,18.52,3,136,3,0,4
C00091,2025-11-13,West,Electronics,134.71,13.75,3,56,2,0,4
C00637,2025-11-14,South,Beauty,34.99,21.07,5,35,6,0,5
C00287,2025-11-14,North,Home,64.56,13.07,3,48,3,0,3
C00241,2025-11-15,South,Electronics,175.4,13.99,3,58,4,0,4
C00011,2025-11-15,South,Beauty,43.02,5.13,1,49,3,0,4
C00132,2025-11-16,East,Fashion,31.96,10.37,5,33,6,0,4
C00057,2025-11-16,West,Electronics,82.4,11.81,4,42,5,0,4
C00396,2025-11-16,East,Fashion,104.7,22.59,5,37,7,0,3
C00557,2025-11-16,East,Electronics,146.76,5.45,2,95,3,0,3
C00126,2025-11-17,West,Home,141.51,6.34,5,29,4,0,2
C00045,2025-11-17,West,Home,87.68,20.57,3,159,6,0,4
C00080,2025-11-17,West,Beauty,29.76,5.34,3,87,6,1,4
C00595,2025-11-17,South,Beauty,42.72,24.01,2,69,4,1,4
